object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
446639616,W1KG14710-I4PD2910,"urn-3:FHCL:37156775, urn-3:HUL.DRS.OBJECT:37156774",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-26T00:00:24.170Z,,batchW1KG14710-1n,493942,2018-06-26T00:00:23.0Z,FHCL.COLL_batchW1KG14710-1n_20180623_221110,614,,R,"'jam mgon kong sprul zin tig dang de'i nyer mkho'i cha lag phyogs bsgrigs, འཇམ་མགོན་ཀོང་སྤྲུལ་ཟིན་ཏིག་དང་དེའི་ཉེར་མཁོའི་ཆ་ལག་ཕྱོགས་བསྒྲིགས།, 贡珠藏医纪要及其注释, gong zhu zang yi ji yao ji qi zhu shi",Tibetan Buddhist Resource Center,154493107
446640232,W1KG14710-I4PD2911,"urn-3:FHCL:37156777, urn-3:HUL.DRS.OBJECT:37156776",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-26T00:00:52.670Z,,batchW1KG14710-1n,493942,2018-06-26T00:00:23.0Z,FHCL.COLL_batchW1KG14710-1n_20180623_221110,614,,R,"'jam mgon kong sprul zin tig dang de'i nyer mkho'i cha lag phyogs bsgrigs, འཇམ་མགོན་ཀོང་སྤྲུལ་ཟིན་ཏིག་དང་དེའི་ཉེར་མཁོའི་ཆ་ལག་ཕྱོགས་བསྒྲིགས།, 贡珠藏医纪要及其注释, gong zhu zang yi ji yao ji qi zhu shi",Tibetan Buddhist Resource Center,154493107
446640848,W1KG14718-I2PD18450,"urn-3:FHCL:37156779, urn-3:HUL.DRS.OBJECT:37156778",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-26T00:02:10.384Z,,batchW1KG14718-1n,493943,2018-06-26T00:02:10.0Z,FHCL.COLL_batchW1KG14718-1n_20180623_221612,264,,R,"lho kha mtsho smad rdzong bod lugs sman pa'i ched rtsom phyogs bsgrigs, ལྷོ་ཁ་མཚོ་སྨད་རྫོང་བོད་ལུགས་སྨན་པའི་ཆེད་རྩོམ་ཕྱོགས་བསྒྲིགས།, 山南措美县藏医药论文集, shan nan cuo mei xian zang yi yao lun wen ji",Tibetan Buddhist Resource Center,21443589
446641114,W1KG14713-I2PD18128,"urn-3:FHCL:37156781, urn-3:HUL.DRS.OBJECT:37156780",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-26T00:02:18.364Z,,batchW1KG14713-1n,493944,2018-06-26T00:02:18.0Z,FHCL.COLL_batchW1KG14713-1n_20180623_221456,940,,R,"krung hwa sngo 'bum/ bod lugs sman rdzas/ (bod yig par ma/), ཀྲུང་ཧྭ་སྔོ་འབུམ། བོད་ལུགས་སྨན་རྫས། ༼བོད་ཡིག་པར་མ།༽, 中华本草藏药卷(藏文版), zhong hua ben cao zang yao juan",Tibetan Buddhist Resource Center,63537847
446642056,W1KG14720-I1KG22404,"urn-3:FHCL:37156783, urn-3:HUL.DRS.OBJECT:37156782",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-26T00:03:13.173Z,,batchW1KG14720-1n,493945,2018-06-26T00:03:13.0Z,FHCL.COLL_batchW1KG14720-1n_20180623_221829,466,,R,"gnas lnga rig pa'i paN+Di ta chen po zhes yongs su grags pa'i slob dpon rin po che bsod nams rtse mo'i gsung rab glegs bam dang po las rgyud sde spyi'i rnam par gzhag pa, གནས་ལྔ་རིག་པའི་པཎྜི་ཏ་ཆེན་པོ་ཞེས་ཡོངས་སུ་གྲགས་པའི་སློབ་དཔོན་རིན་པོ་ཆེ་བསོད་ནམས་རྩེ་མོའི་གསུང་རབ་གླེགས་བམ་དང་པོ་ལས་རྒྱུད་སྡེ་སྤྱིའི་རྣམ་པར་གཞག་པ།, sa skya bka' 'bum las le tshan sna tshogs/ (sa ngor par ma/)",Tibetan Buddhist Resource Center,92158727
446642524,W1KG14721-I2PD18611,"urn-3:FHCL:37156785, urn-3:HUL.DRS.OBJECT:37156784",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-26T00:05:18.849Z,,batchW1KG14721-1n,493946,2018-06-26T00:05:18.0Z,FHCL.COLL_batchW1KG14721-1n_20180623_222206,322,,R,"mnyam med tsong kha pa chen pos mdzd p'i byang chub lam rim che ba, མཉམ་མེད་ཙོང་ཁ་པ་ཆེན་པོས་མཛད་པའི་བྱང་ཆུབ་ལམ་རིམ་ཆེ་བ།, byang chub lam rim che ba/ (bod rgya shan sbyar ma/), 菩提道次第广论（藏汉对照）, pu ti dao ci di guang lun （zang han dui zhao）",Tibetan Buddhist Resource Center,23751426
446642848,W1KG14721-I2PD18612,"urn-3:FHCL:37156787, urn-3:HUL.DRS.OBJECT:37156786",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-26T00:05:45.932Z,,batchW1KG14721-1n,493946,2018-06-26T00:05:18.0Z,FHCL.COLL_batchW1KG14721-1n_20180623_222206,322,,R,"mnyam med tsong kha pa chen pos mdzd p'i byang chub lam rim che ba, མཉམ་མེད་ཙོང་ཁ་པ་ཆེན་པོས་མཛད་པའི་བྱང་ཆུབ་ལམ་རིམ་ཆེ་བ།, byang chub lam rim che ba/ (bod rgya shan sbyar ma/), 菩提道次第广论（藏汉对照）, pu ti dao ci di guang lun （zang han dui zhao）",Tibetan Buddhist Resource Center,23751426
446643172,W1KG14721-I2PD18613,"urn-3:FHCL:37156791, urn-3:HUL.DRS.OBJECT:37156790",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-26T00:06:14.966Z,,batchW1KG14721-1n,493946,2018-06-26T00:05:18.0Z,FHCL.COLL_batchW1KG14721-1n_20180623_222206,322,,R,"mnyam med tsong kha pa chen pos mdzd p'i byang chub lam rim che ba, མཉམ་མེད་ཙོང་ཁ་པ་ཆེན་པོས་མཛད་པའི་བྱང་ཆུབ་ལམ་རིམ་ཆེ་བ།, byang chub lam rim che ba/ (bod rgya shan sbyar ma/), 菩提道次第广论（藏汉对照）, pu ti dao ci di guang lun （zang han dui zhao）",Tibetan Buddhist Resource Center,23751426
446643496,W1KG14722-I4PD4490,"urn-3:FHCL:37156789, urn-3:HUL.DRS.OBJECT:37156788",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-26T00:06:05.76Z,,batchW1KG14722-1n,493947,2018-06-26T00:06:05.0Z,FHCL.COLL_batchW1KG14722-1n_20180623_222320,258,,R,"琉璃明镜, 琉璃明镜：藏文大脏景之源流，特点，版本及对堪出版, liu li ming jing",Tibetan Buddhist Resource Center,17032004
446643756,W1KG14725-I2PD18287,"urn-3:FHCL:37156793, urn-3:HUL.DRS.OBJECT:37156792",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-06-26T00:07:10.467Z,,batchW1KG14725-1n,493948,2018-06-26T00:07:10.0Z,FHCL.COLL_batchW1KG14725-1n_20180623_222504,378,,R,"deng rabs bod kyi skyes ma'i dpe tshogs/ sgrung rtsom phyogs bsgrigs, དེང་རབས་བོད་ཀྱི་སྐྱེས་མའི་དཔེ་ཚོགས། སྒྲུང་རྩོམ་ཕྱོགས་བསྒྲིགས།, sgrung rtsom phyogs bsgrigs, 当代藏族女作家丛书-小说集, dang dai zang zu nv zuo jia cong shu-xiao shuo ji",Tibetan Buddhist Resource Center,29774156
