object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,object_mets_createDate_date,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
450056653,W30498-I1CZ4736,"urn-3:FHCL:37205651, urn-3:HUL.DRS.OBJECT:37205650",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-10T15:23:18.516Z,,2018-06-21T20:25:46.934Z,batchW30498-3n,507684,2018-07-10T15:23:17.0Z,FHCL.COLL_batchW30498-3n_20180621_172406,1314,,R,"bka' brten, བཀའ་བརྟེན།, bon gyi bka' brten",Tibetan Buddhist Resource Center,124006083
450056913,W26071-4027,"urn-3:FHCL:37205641, urn-3:HUL.DRS.OBJECT:37205640",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-10T15:21:18.119Z,,2018-06-29T06:32:44.68Z,batchW26071-2n,507682,2018-07-10T15:21:17.0Z,FHCL.COLL_batchW26071-2n_20180629_032331,1180,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,32757738
450060467,W26071-4028,"urn-3:FHCL:37205647, urn-3:HUL.DRS.OBJECT:37205646",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-10T15:22:21.141Z,,2018-06-29T06:35:18.904Z,batchW26071-2n,507682,2018-07-10T15:21:17.0Z,FHCL.COLL_batchW26071-2n_20180629_032331,1180,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,32757738
450061649,W30498-I1CZ4737,"urn-3:FHCL:37205661, urn-3:HUL.DRS.OBJECT:37205660",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-10T15:24:34.430Z,,2018-06-21T20:28:53.484Z,batchW30498-3n,507684,2018-07-10T15:23:17.0Z,FHCL.COLL_batchW30498-3n_20180621_172406,1314,,R,"bka' brten, བཀའ་བརྟེན།, bon gyi bka' brten",Tibetan Buddhist Resource Center,124006083
450064933,W26071-4030,"urn-3:FHCL:37205657, urn-3:HUL.DRS.OBJECT:37205656",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-10T15:23:38.963Z,,2018-06-29T06:37:50.145Z,batchW26071-2n,507682,2018-07-10T15:21:17.0Z,FHCL.COLL_batchW26071-2n_20180629_032331,1180,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,32757738
450066415,W30498-I1CZ4738,"urn-3:FHCL:37205669, urn-3:HUL.DRS.OBJECT:37205668",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-10T15:25:58.230Z,,2018-06-21T20:31:51.923Z,batchW30498-3n,507684,2018-07-10T15:23:17.0Z,FHCL.COLL_batchW30498-3n_20180621_172406,1314,,R,"bka' brten, བཀའ་བརྟེན།, bon gyi bka' brten",Tibetan Buddhist Resource Center,124006083
450070051,W26071-4031,"urn-3:FHCL:37205665, urn-3:HUL.DRS.OBJECT:37205664",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-10T15:24:57.547Z,,2018-06-29T06:40:22.224Z,batchW26071-2n,507682,2018-07-10T15:21:17.0Z,FHCL.COLL_batchW26071-2n_20180629_032331,1180,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,32757738
450071233,W30498-I1CZ4739,"urn-3:FHCL:37205675, urn-3:HUL.DRS.OBJECT:37205674",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-10T15:27:19.519Z,,2018-06-21T20:34:47.353Z,batchW30498-3n,507684,2018-07-10T15:23:17.0Z,FHCL.COLL_batchW30498-3n_20180621_172406,1314,,R,"bka' brten, བཀའ་བརྟེན།, bon gyi bka' brten",Tibetan Buddhist Resource Center,124006083
450074517,W26071-4039,"urn-3:FHCL:37205671, urn-3:HUL.DRS.OBJECT:37205670",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-10T15:26:11.900Z,,2018-06-29T06:42:53.137Z,batchW26071-2n,507682,2018-07-10T15:21:17.0Z,FHCL.COLL_batchW26071-2n_20180629_032331,1180,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,32757738
450076351,W30498-I1CZ4740,"urn-3:FHCL:37205681, urn-3:HUL.DRS.OBJECT:37205680",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-10T15:28:38.976Z,,2018-06-21T20:37:41.564Z,batchW30498-3n,507684,2018-07-10T15:23:17.0Z,FHCL.COLL_batchW30498-3n_20180621_172406,1314,,R,"bka' brten, བཀའ་བརྟེན།, bon gyi bka' brten",Tibetan Buddhist Resource Center,124006083
