object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
448617618,W26071-4033,"urn-3:FHCL:37187945, urn-3:HUL.DRS.OBJECT:37187944",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:12:04.46Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448622908,W26071-4035,"urn-3:FHCL:37187949, urn-3:HUL.DRS.OBJECT:37187948",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:13:02.664Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448627340,W26071-4044,"urn-3:FHCL:37187957, urn-3:HUL.DRS.OBJECT:37187956",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:14:13.130Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448631120,W26071-4046,"urn-3:FHCL:37187963, urn-3:HUL.DRS.OBJECT:37187962",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:15:29.103Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448635552,W26071-4047,"urn-3:FHCL:37187973, urn-3:HUL.DRS.OBJECT:37187972",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:16:40.870Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448639332,W26071-4051,"urn-3:FHCL:37187977, urn-3:HUL.DRS.OBJECT:37187976",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:17:49.350Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448643764,W26071-4054,"urn-3:FHCL:37187983, urn-3:HUL.DRS.OBJECT:37187982",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:18:56.67Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448648196,W26071-4055,"urn-3:FHCL:37187990, urn-3:HUL.DRS.OBJECT:37187988",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:20:02.490Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448650794,W26071-4059,"urn-3:FHCL:37187997, urn-3:HUL.DRS.OBJECT:37187996",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:21:12.544Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448656408,W26071-4060,"urn-3:FHCL:37188001, urn-3:HUL.DRS.OBJECT:37188000",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:22:21.318Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448659016,W26071-4069,"urn-3:FHCL:37188005, urn-3:HUL.DRS.OBJECT:37188004",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:23:51.366Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448664424,W26071-4076,"urn-3:FHCL:37188011, urn-3:HUL.DRS.OBJECT:37188009",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:25:06.214Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448668084,W26071-4077,"urn-3:FHCL:37188015, urn-3:HUL.DRS.OBJECT:37188014",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:26:15.477Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448671864,W26071-4080,"urn-3:FHCL:37188023, urn-3:HUL.DRS.OBJECT:37188022",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:27:25.172Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448674992,W26071-4084,"urn-3:FHCL:37188031, urn-3:HUL.DRS.OBJECT:37188030",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:29:13.908Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448678120,W26071-4089,"urn-3:FHCL:37188039, urn-3:HUL.DRS.OBJECT:37188038",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:31:01.66Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448681248,W26071-4098,"urn-3:FHCL:37188047, urn-3:HUL.DRS.OBJECT:37188046",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:32:32.182Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448684324,W26071-4109,"urn-3:FHCL:37188057, urn-3:HUL.DRS.OBJECT:37188056",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:34:04.123Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448686322,W26071-4113,"urn-3:FHCL:37188065, urn-3:HUL.DRS.OBJECT:37188064",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:35:16.188Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448688584,W26071-4122,"urn-3:FHCL:37188073, urn-3:HUL.DRS.OBJECT:37188072",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:36:27.530Z,,batchW26071-1n,504671,2018-07-06T12:12:03.0Z,FHCL.COLL_batchW26071-1n_20180629_020635,1078,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,21568662
448705330,W26071-4040,"urn-3:FHCL:37188037, urn-3:HUL.DRS.OBJECT:37188036",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-06T12:30:18.674Z,,batchW26071-3n,504675,2018-07-06T12:30:18.0Z,FHCL.COLL_batchW26071-3n_20180629_042227,910,,R,"bka' 'gyur (lha sa), བཀའ་འགྱུར ༼ལྷ་ས༽, Lhasa Kanjur",Tibetan Buddhist Resource Center,18788734
