object_id_num,object_huldrsadmin_ownerSuppliedName_string,object_urn_string_sort,object_huldrsadmin_adminCategory_text_sort,object_huldrsadmin_ownerCode_string_sort,object_huldrsadmin_billingCode_string,object_mets_type_string,object_huldrsadmin_insertionDate_date,object_huldrsadmin_role_string_sort,batch_huldrsadmin_batchDirectoryName_string,batch_id_num,batch_huldrsadmin_loadStartTime_date,batch_huldrsadmin_batchName_string,object_fileCount_num,object_huldrsadmin_adminFlagType_string_sort,object_huldrsadmin_accessFlag_string,object_mods_title_text_sort,object_huldrsadmin_producer_string_sort,object_objectSize_num
448415895,W22703-5407,"urn-3:FHCL:37185798, urn-3:HUL.DRS.OBJECT:37185797",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-05T17:07:54.477Z,,batchW22703-2n,503682,2018-07-05T17:07:54.0Z,FHCL.COLL_batchW22703-2n_20180628_201515,752,,R,"bka' 'gyur (snar thang), བཀའ་འགྱུར ༼སྣར་ཐང༽, Narthang Kanjur",Tibetan Buddhist Resource Center,20375856
448416649,W22703-5410,"urn-3:FHCL:37185800, urn-3:HUL.DRS.OBJECT:37185799",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-05T17:08:40.657Z,,batchW22703-2n,503682,2018-07-05T17:07:54.0Z,FHCL.COLL_batchW22703-2n_20180628_201515,752,,R,"bka' 'gyur (snar thang), བཀའ་འགྱུར ༼སྣར་ཐང༽, Narthang Kanjur",Tibetan Buddhist Resource Center,20375856
448417403,W22703-5416,"urn-3:FHCL:37185804, urn-3:HUL.DRS.OBJECT:37185803",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-05T17:09:32.774Z,,batchW22703-2n,503682,2018-07-05T17:07:54.0Z,FHCL.COLL_batchW22703-2n_20180628_201515,752,,R,"bka' 'gyur (snar thang), བཀའ་འགྱུར ༼སྣར་ཐང༽, Narthang Kanjur",Tibetan Buddhist Resource Center,20375856
448418157,W22703-5428,"urn-3:FHCL:37185806, urn-3:HUL.DRS.OBJECT:37185805",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-05T17:10:20.532Z,,batchW22703-2n,503682,2018-07-05T17:07:54.0Z,FHCL.COLL_batchW22703-2n_20180628_201515,752,,R,"bka' 'gyur (snar thang), བཀའ་འགྱུར ༼སྣར་ཐང༽, Narthang Kanjur",Tibetan Buddhist Resource Center,20375856
448418911,W22703-5435,"urn-3:FHCL:37185808, urn-3:HUL.DRS.OBJECT:37185807",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-05T17:11:10.272Z,,batchW22703-2n,503682,2018-07-05T17:07:54.0Z,FHCL.COLL_batchW22703-2n_20180628_201515,752,,R,"bka' 'gyur (snar thang), བཀའ་འགྱུར ༼སྣར་ཐང༽, Narthang Kanjur",Tibetan Buddhist Resource Center,20375856
448419665,W22703-5437,"urn-3:FHCL:37185810, urn-3:HUL.DRS.OBJECT:37185809",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-05T17:11:59.232Z,,batchW22703-2n,503682,2018-07-05T17:07:54.0Z,FHCL.COLL_batchW22703-2n_20180628_201515,752,,R,"bka' 'gyur (snar thang), བཀའ་འགྱུར ༼སྣར་ཐང༽, Narthang Kanjur",Tibetan Buddhist Resource Center,20375856
448420419,W22703-5447,"urn-3:FHCL:37185812, urn-3:HUL.DRS.OBJECT:37185811",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-05T17:12:48.964Z,,batchW22703-2n,503682,2018-07-05T17:07:54.0Z,FHCL.COLL_batchW22703-2n_20180628_201515,752,,R,"bka' 'gyur (snar thang), བཀའ་འགྱུར ༼སྣར་ཐང༽, Narthang Kanjur",Tibetan Buddhist Resource Center,20375856
448421173,W22703-5449,"urn-3:FHCL:37185814, urn-3:HUL.DRS.OBJECT:37185813",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-05T17:13:38.397Z,,batchW22703-2n,503682,2018-07-05T17:07:54.0Z,FHCL.COLL_batchW22703-2n_20180628_201515,752,,R,"bka' 'gyur (snar thang), བཀའ་འགྱུར ༼སྣར་ཐང༽, Narthang Kanjur",Tibetan Buddhist Resource Center,20375856
448421927,W22703-5453,"urn-3:FHCL:37185816, urn-3:HUL.DRS.OBJECT:37185815",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-05T17:14:28.545Z,,batchW22703-2n,503682,2018-07-05T17:07:54.0Z,FHCL.COLL_batchW22703-2n_20180628_201515,752,,R,"bka' 'gyur (snar thang), བཀའ་འགྱུར ༼སྣར་ཐང༽, Narthang Kanjur",Tibetan Buddhist Resource Center,20375856
448422681,W22703-5457,"urn-3:FHCL:37185818, urn-3:HUL.DRS.OBJECT:37185817",Buddhist Digital Resource Center,FHCL.COLL,FHCL.COLL.TBRC_0001,PDS DOCUMENT,2018-07-05T17:15:20.317Z,,batchW22703-2n,503682,2018-07-05T17:07:54.0Z,FHCL.COLL_batchW22703-2n_20180628_201515,752,,R,"bka' 'gyur (snar thang), བཀའ་འགྱུར ༼སྣར་ཐང༽, Narthang Kanjur",Tibetan Buddhist Resource Center,20375856
